vehicle id,anaysis_travel_distance,anaysis_travel_time
1358,3.2,4.8
1359,2.6,5.2
1360,3.1,5.2
1361,3.7,8.2
1362,5.7,10.9
1363,2.2,4.6
1364,2.3,4.2
1365,3.1,6.9
1366,2.3,3.8
1367,2.2,4.1
1368,4.0,9.7
1369,0.6,1.1
1370,2.3,5.2
1371,2.1,4.5
1372,6.3,12.7
1373,3.3,8.9
1374,5.0,9.6
1375,2.0,5.5
1376,2.4,4.7
1377,3.2,5.9
1378,4.0,8.5
1379,5.7,10.4
1380,1.8,5.1
1381,1.8,2.8
1382,6.1,10.7
1383,2.9,5.8
1384,2.7,4.3
1385,3.6,6.5
1386,0.8,1.6
1387,5.0,7.9
1388,3.4,8.0
1389,2.7,4.3
1390,2.6,6.0
1391,1.9,4.6
1392,4.3,10.6
1393,2.8,6.8
1394,2.5,5.1
1395,4.3,8.1
1396,4.9,11.7
1397,4.1,7.4
1398,3.3,7.9
1399,4.7,7.5
1400,1.2,2.9
1401,1.0,2.2
1402,3.2,5.2
1403,2.2,3.8
1404,5.1,7.9
1405,1.0,1.8
1406,3.9,7.0
1407,4.2,8.0
1408,5.6,9.2
1409,2.8,7.4
1410,2.5,5.8
1411,3.3,9.0
1412,4.8,9.0
1413,5.1,8.0
1414,1.5,2.7
1415,5.6,9.4
1416,4.3,8.0
1417,2.1,4.4
1418,1.5,2.8
1419,2.2,5.4
1420,0.5,1.4
1421,4.1,12.0
1422,1.2,2.6
1423,1.3,3.5
1424,0.8,1.9
1425,4.8,11.8
1426,2.1,3.6
1427,3.2,5.2
1428,1.2,3.4
1429,0.8,1.6
1430,2.2,4.3
1431,1.3,2.6
1432,2.3,4.8
1433,1.4,3.5
1434,3.9,7.9
1435,2.8,5.7
1436,1.7,3.0
1437,3.2,4.6
1438,2.4,5.8
1439,0.7,2.0
1440,2.4,4.3
1441,4.0,9.1
1442,0.7,1.4
1443,4.0,7.2
1444,1.0,2.9
1445,2.5,4.7
1446,4.2,7.8
1447,3.0,7.9
1448,1.3,2.7
1449,2.0,4.5
1450,1.0,2.4
1451,2.5,5.0
1452,1.1,2.1
1453,4.8,7.9
1454,2.3,5.6
1455,2.5,4.0
1456,1.8,4.1
1457,1.1,2.1
1458,3.4,5.3
1459,4.7,8.7
1460,4.6,13.7
1461,3.4,8.8
1462,2.0,5.0
1463,3.2,8.2
1464,3.6,6.9
1465,2.1,4.1
1466,3.2,7.2
1467,4.3,6.5
1468,0.7,1.5
1469,2.6,6.0
1470,2.2,4.2
1471,2.6,7.2
1472,1.0,1.8
1473,2.5,6.7
1474,2.4,4.6
1475,4.0,8.7
1476,2.7,4.8
1477,2.5,5.7
1478,0.7,2.0
1479,2.1,6.1
1480,2.1,4.5
1481,5.0,8.6
1482,3.4,7.3
1483,1.3,2.6
1484,5.8,10.5
1485,5.2,9.8
1486,3.2,9.3
1487,2.3,4.1
1488,2.5,4.0
1489,6.9,14.7
1490,3.0,5.7
1491,2.3,4.6
1492,2.3,3.9
1493,3.2,6.9
1494,3.2,5.7
1495,1.9,5.8
1496,2.0,3.3
1497,1.9,3.3
1498,3.0,6.7
1499,2.2,4.4
1500,1.4,2.6
1501,4.2,12.5
1502,5.3,8.4
1503,5.3,9.8
1504,3.0,6.4
1505,4.5,9.7
1506,2.9,7.1
1507,2.8,5.1
1508,1.7,3.3
1509,4.7,8.5
1510,4.0,9.1
1511,1.0,2.7
1512,3.7,5.8
1513,0.9,2.2
1514,1.4,3.6
1515,2.0,3.6
1516,1.6,3.1
1517,5.7,11.3
1518,3.3,6.1
1519,2.7,6.3
1520,4.5,9.7
1521,2.4,5.5
1522,2.5,5.8
1523,4.8,9.3
1524,1.8,3.3
1525,2.2,4.1
1526,0.6,1.2
1527,0.6,1.3
1528,5.3,8.4
1529,0.6,1.1
1530,2.4,4.4
1531,2.5,4.4
1532,6.4,11.9
1533,4.0,9.9
1534,2.5,4.4
1535,7.1,12.6
1536,4.1,8.5
1537,3.1,7.4
1538,2.0,3.3
1539,3.6,9.1
1540,0.5,1.4
1541,4.3,9.0
1542,3.9,6.8
1543,0.9,2.1
1544,2.6,6.1
1545,0.8,1.8
1546,5.4,10.1
1547,2.9,6.7
1548,3.5,8.1
1549,4.0,9.5
1550,4.1,7.3
1551,1.7,4.7
1552,0.6,1.6
1553,1.2,2.2
1554,2.3,5.0
1555,4.4,9.3
1556,5.5,13.2
1557,1.2,1.9
1558,0.9,1.8
1559,2.1,4.5
1560,1.5,3.4
1561,1.2,2.1
1562,1.2,2.1
1563,4.0,14.2
1564,3.8,8.0
1565,1.7,2.5
1566,2.5,6.1
1567,6.6,11.0
1568,3.2,4.6
1569,1.0,2.2
1570,1.4,3.1
1571,5.7,13.4
1572,1.0,2.4
1573,0.9,1.9
1574,4.7,11.0
1575,4.1,8.4
1576,2.8,5.2
1577,6.8,11.1
1578,3.7,8.7
1579,1.7,4.0
1580,4.3,9.4
1581,3.2,5.9
1582,3.6,11.0
1583,1.8,4.0
1584,1.3,2.9
1585,4.8,8.2
1586,4.9,9.3
1587,3.2,5.4
1588,3.4,7.0
1589,2.0,3.3
1590,1.9,3.5
1591,1.5,3.6
1592,3.5,5.3
1593,2.1,5.0
1594,5.0,7.6
1595,4.2,8.0
1596,0.9,1.8
1597,1.8,3.5
1598,4.3,7.2
1599,2.9,9.7
1600,5.9,10.7
1601,2.1,4.0
1602,5.9,12.4
1603,3.4,5.5
1604,2.9,4.8
1605,1.6,2.7
1606,3.0,5.9
1607,2.5,4.5
1608,3.9,7.9
1609,3.9,7.1
1610,2.5,6.2
1611,1.1,2.4
1612,2.8,6.4
1613,1.8,4.4
1614,3.2,7.1
1615,2.5,5.3
1616,0.9,2.7
1617,3.4,5.7
1618,2.8,5.1
1619,4.1,7.7
1620,3.6,11.3
1621,6.3,12.8
1622,2.3,4.1
1623,0.7,1.5
1624,5.4,11.3
1625,2.8,4.9
1626,3.1,10.7
1627,3.4,6.1
1628,3.5,5.7
1629,2.2,4.7
1630,2.6,6.0
1631,6.2,10.5
1632,5.7,11.2
1633,3.7,7.4
1634,2.6,4.8
1635,1.6,4.0
1636,1.9,4.2
1637,2.3,6.2
1638,4.6,7.6
1639,2.8,5.6
1640,2.2,6.3
1641,5.9,13.9
1642,3.9,7.0
1643,4.7,9.1
1644,4.0,9.5
1645,2.8,5.2
1646,3.2,7.0
1647,2.3,4.8
1648,4.6,7.4
1649,0.7,2.2
1650,2.1,4.9
1651,0.5,1.5
1652,1.0,2.5
1653,3.2,6.0
1654,1.1,2.4
1655,3.4,7.0
1656,2.6,6.0
1657,3.0,7.3
1658,3.9,6.8
1659,2.7,4.9
1660,2.4,4.1
1661,5.2,10.5
1662,4.6,7.8
1663,3.3,8.5
1664,3.9,7.9
1665,3.5,7.3
1666,3.8,10.5
1667,1.3,2.7
1668,1.1,2.8
1669,5.9,9.9
1670,2.4,5.9
1671,0.7,1.6
1672,1.9,4.5
1673,4.3,7.9
1674,5.2,10.5
1675,2.3,5.1
1676,6.1,10.7
1677,1.8,2.8
1678,4.8,9.2
1679,3.2,4.8
1680,3.1,7.9
1681,2.6,6.4
1682,5.4,10.6
1683,2.3,4.5
1684,3.4,6.5
1685,2.9,7.2
1686,3.7,6.9
1687,2.3,6.6
1688,2.7,5.0
1689,0.6,1.0
1690,2.0,5.8
1691,3.3,8.2
1692,3.3,8.8
1693,1.8,4.4
1694,4.9,12.4
1695,6.6,13.1
1696,3.6,6.8
1697,5.0,9.8
1698,1.0,2.8
1699,1.6,3.5
1700,5.0,8.5
1701,6.6,10.7
1702,2.5,6.6
1703,2.9,5.4
1704,3.6,8.9
1705,5.3,9.0
1706,3.4,5.8
1707,1.2,2.9
1708,2.5,4.1
1709,5.0,8.1
1710,3.4,7.5
1711,2.8,5.2
1712,0.6,1.1
1713,5.7,13.4
1714,1.5,2.8
1715,1.9,3.4
1716,4.5,9.4
1717,0.5,1.4
1718,1.9,3.5
1719,2.2,4.2
1720,0.4,1.1
1721,2.1,6.2
1722,4.7,9.0
1723,0.7,2.1
1724,3.7,6.0
1725,3.6,8.9
1726,4.7,8.5
1727,2.3,4.2
1728,5.6,9.1
1729,3.1,5.9
1730,2.9,4.3
1731,2.9,4.2
1732,5.3,8.3
1733,3.8,9.4
1734,4.0,6.6
1735,4.0,9.6
1736,1.2,2.2
1737,2.3,5.3
1738,3.8,8.3
1739,0.9,1.8
1740,3.5,8.9
1741,3.2,9.1
1742,1.9,4.7
1743,2.3,4.7
1744,5.6,9.1
1745,1.3,2.6
1746,2.1,3.9
1747,2.9,5.7
1748,2.2,5.9
1749,1.8,4.8
1750,1.6,3.1
1751,3.2,6.2
1752,2.2,4.4
1753,3.2,4.6
1754,5.8,14.5
1755,1.7,2.5
1756,0.8,2.0
1757,3.2,8.1
1758,1.5,3.7
1759,2.2,4.4
1760,2.4,4.0
1761,3.1,7.2
1762,5.1,9.5
1763,4.0,6.4
1764,6.1,10.4
1765,3.5,5.9
1766,2.8,5.7
1767,4.3,10.6
1768,2.5,5.9
1769,4.3,7.9
1770,2.8,7.0
1771,4.0,7.1
1772,0.7,1.5
1773,3.5,5.1
1774,2.5,6.1
1775,5.0,10.5
1776,3.9,8.1
1777,2.6,6.5
1778,3.0,6.4
1779,4.0,7.7
1780,4.6,7.2
1781,0.7,2.0
1782,5.3,10.2
1783,4.5,13.2
1784,2.4,5.8
1785,6.3,11.7
1786,4.1,7.2
1787,5.2,13.8
1788,1.4,3.7
1789,4.8,9.4
1790,5.3,10.6
1791,3.9,6.6
1792,5.1,9.8
1793,2.2,4.9
1794,1.0,1.9
1795,5.2,10.8
1796,4.2,9.9
1797,2.5,4.4
1798,0.5,1.5
1799,4.1,7.3
1800,0.8,1.8
1801,5.9,10.9
1802,0.9,2.3
1803,4.3,7.6
1804,3.1,7.1
1805,1.2,2.5
1806,2.6,5.6
1807,1.5,2.9
1808,2.2,5.9
1809,5.1,9.8
1810,3.5,6.5
1811,2.0,3.2
1812,4.6,8.6
1813,3.5,8.6
1814,2.2,4.5
1815,2.4,4.3
1816,1.3,2.4
1817,3.7,7.0
1818,2.8,4.9
1819,2.8,4.9
1820,3.4,5.5
1821,3.5,6.9
1822,1.6,2.4
1823,0.6,1.1
1824,3.0,5.4
1825,6.9,11.1
1826,4.5,17.4
1827,1.8,4.6
1828,5.6,9.8
1829,2.6,6.6
1830,2.1,4.1
1831,3.3,5.9
1832,2.0,4.2
1833,0.8,1.8
1834,3.8,6.8
1835,4.6,11.1
1836,0.6,1.0
1837,3.0,5.2
1838,4.8,10.5
1839,5.7,10.3
1840,0.7,2.1
1841,2.4,6.3
1842,2.4,4.5
1843,4.0,8.6
1844,2.3,5.7
1845,2.4,4.7
1846,4.0,8.5
1847,1.8,4.7
1848,3.2,5.6
1849,5.7,11.1
1850,5.9,12.4
1851,2.8,5.2
1852,2.0,3.2
1853,0.5,1.4
1854,4.1,9.0
1855,2.5,4.2
1856,2.0,3.0
1857,0.9,1.8
1858,3.2,4.8
1859,4.3,9.4
1860,4.3,8.0
1861,2.0,5.6
1862,3.5,12.5
1863,2.2,4.1
1864,2.9,6.6
1865,2.3,5.6
1866,3.8,6.9
1867,5.0,7.9
1868,2.1,5.4
1869,4.2,8.2
1870,3.3,5.7
1871,1.2,2.1
1872,6.3,13.4
1873,3.3,8.6
1874,2.1,5.3
1875,4.5,14.1
1876,5.5,11.2
1877,2.5,5.6
1878,2.3,5.0
1879,3.4,5.5
1880,2.9,5.1
1881,2.5,8.5
1882,2.1,4.1
1883,1.1,2.1
1884,3.1,6.2
1885,2.3,4.7
1886,1.6,2.5
1887,2.2,4.3
1888,2.1,4.8
1889,0.6,1.1
1890,2.8,5.4
1891,2.2,4.4
1892,1.8,2.8
1893,4.7,7.8
1894,3.2,7.0
1895,0.6,1.2
1896,1.3,2.6
1897,4.0,9.4
1898,3.1,5.2
1899,1.7,3.2
1900,1.5,2.9
1901,2.2,3.9
1902,5.0,9.7
1903,1.8,2.9
1904,6.1,10.9
1905,3.5,5.2
1906,1.9,3.5
1907,3.0,9.0
1908,4.3,9.4
1909,1.7,2.9
1910,2.8,5.5
1911,2.6,6.9
1912,1.5,3.1
1913,4.5,9.3
1914,2.6,6.6
1915,3.3,8.8
1916,2.3,5.8
1917,5.6,9.6
1918,4.1,7.3
1919,1.2,2.2
1920,4.0,7.2
1921,4.0,9.4
1922,3.8,8.0
1923,0.6,1.8
1924,1.9,4.7
1925,3.4,8.3
1926,3.5,11.5
1927,0.7,1.5
1928,3.0,6.4
1929,2.5,4.7
1930,5.9,13.4
1931,1.9,3.9
1932,2.1,5.2
1933,5.3,8.1
1934,6.6,11.4
1935,4.8,9.4
1936,1.7,2.5
1937,5.8,10.0
1938,3.2,4.7
1939,2.3,6.3
1940,2.9,9.1
1941,2.7,5.8
1942,3.1,5.1
1943,1.4,4.4
1944,2.9,6.0
1945,3.9,8.9
1946,1.4,2.7
1947,3.0,8.1
1948,5.0,8.5
1949,2.5,4.1
1950,3.0,6.6
1951,2.3,4.0
1952,0.9,2.4
1953,0.6,1.0
1954,6.0,14.5
1955,1.7,3.8
1956,3.7,8.3
1957,4.3,9.8
1958,5.4,11.4
1959,6.2,10.7
1960,2.3,6.2
1961,2.9,6.7
1962,2.1,4.1
1963,4.2,8.6
1964,5.0,9.7
1965,1.3,2.8
1966,4.2,8.0
1967,1.5,2.7
1968,2.8,6.4
1969,0.3,0.7
1970,3.5,7.3
1971,6.0,14.7
1972,2.9,4.9
1973,0.9,2.2
1974,2.9,6.0
1975,4.8,8.6
1976,4.7,7.3
1977,3.2,5.7
1978,3.4,7.1
1979,3.7,6.0
1980,2.2,3.9
1981,2.5,9.6
1982,4.8,8.6
1983,1.0,3.3
1984,2.5,4.4
1985,3.4,6.3
1986,1.3,3.2
1987,2.1,4.0
1988,1.9,5.4
1989,5.6,9.2
1990,2.3,4.1
1991,2.2,4.1
1992,5.0,7.8
1993,1.3,2.4
1994,2.7,4.1
1995,3.5,6.7
1996,2.1,4.0
1997,3.7,7.0
1998,2.5,7.6
1999,6.3,15.5
2000,6.0,14.3
2001,2.0,3.8
2002,1.7,2.9
2003,1.3,2.4
2004,1.1,2.8
2005,1.6,4.8
2006,3.3,6.6
2007,2.4,6.0
2008,2.9,5.1
2009,0.8,1.5
2010,3.4,7.6
2011,2.3,6.1
2012,2.1,7.5
2013,4.3,7.1
2014,1.6,3.5
2015,5.2,9.0
2016,2.7,5.0
2017,3.2,5.1
2018,0.4,1.1
2019,0.7,2.2
2020,4.6,8.9
2021,3.2,5.9
2022,5.0,8.2
2023,2.8,7.6
2024,2.8,6.6
2025,4.7,17.9
2026,3.5,7.8
2027,0.5,1.5
2028,6.5,12.0
2029,4.0,8.3
2030,3.2,5.9
2031,5.9,11.2
2032,4.2,6.8
2033,3.1,9.4
2034,2.3,4.0
2035,2.4,7.2
2036,2.8,5.0
2037,4.2,6.6
2038,4.3,7.2
2039,4.7,7.4
2040,1.2,2.5
2041,2.8,4.9
2042,4.1,9.8
2043,0.8,1.9
2044,3.4,5.8
2045,3.7,8.1
2046,2.5,4.4
2047,2.3,4.0
2048,0.4,1.1
2049,4.3,7.6
2050,2.9,5.6
2051,2.1,5.1
2052,3.0,6.6
2053,2.3,4.1
2054,1.5,3.0
2055,1.2,2.6
2056,0.7,1.9
2057,4.0,9.9
2058,0.5,1.5
2059,2.8,4.9
2060,0.9,2.2
2061,1.5,2.9
2062,2.7,4.6
2063,1.9,3.5
2064,0.9,2.2
2065,2.3,5.8
2066,5.1,9.4
2067,5.6,9.4
2068,2.2,4.1
2069,0.8,1.5
2070,3.2,4.8
2071,2.5,6.6
2072,5.8,10.6
2073,2.1,5.3
2074,2.6,6.8
2075,2.5,6.2
2076,6.2,10.9
2077,2.1,3.5
2078,2.2,4.2
2079,4.8,12.3
2080,1.3,2.6
2081,3.2,5.3
2082,0.8,1.6
2083,0.8,1.7
2084,1.3,3.5
2085,3.3,9.8
2086,0.5,1.4
2087,2.6,5.8
2088,6.4,11.7
2089,3.3,6.3
2090,1.1,2.4
2091,2.2,4.3
2092,1.2,3.6
2093,3.8,11.0
2094,1.5,2.2
2095,3.8,6.8
2096,2.4,4.8
2097,5.4,10.3
2098,2.0,3.3
2099,2.3,8.0
2100,2.3,4.0
2101,2.7,4.7
2102,1.0,2.0
2103,4.3,11.8
2104,2.6,4.8
2105,2.9,7.7
2106,3.4,6.3
2107,4.9,10.0
2108,3.9,7.7
2109,0.7,1.5
2110,0.6,1.3
2111,1.7,3.0
2112,0.9,1.6
2113,4.2,8.6
2114,4.3,7.3
2115,2.5,4.5
2116,4.8,9.8
2117,5.9,10.1
2118,3.0,6.7
2119,3.8,6.6
2120,4.8,10.4
2121,4.3,9.3
2122,0.6,1.1
2123,2.1,4.6
2124,3.9,12.7
2125,1.1,2.1
2126,1.3,2.7
2127,2.6,5.3
2128,2.7,6.1
2129,2.3,4.0
2130,3.4,6.1
2131,4.0,9.6
2132,5.4,9.0
2133,0.6,1.0
2134,1.6,3.9
2135,5.4,8.9
2136,6.9,15.4
2137,1.2,2.2
2138,3.7,6.6
2139,5.0,8.8
2140,4.0,8.1
2141,0.4,1.2
2142,2.3,4.1
2143,3.0,6.2
2144,1.2,2.5
2145,4.8,7.6
2146,2.6,6.7
2147,2.5,4.2
2148,2.8,5.1
2149,5.0,12.8
2150,4.2,13.0
2151,2.1,4.1
2152,2.8,5.8
2153,1.0,2.0
2154,6.3,11.5
2155,1.9,3.3
2156,0.5,1.4
2157,2.6,5.8
2158,1.0,2.4
2159,1.3,2.6
2160,2.6,7.4
2161,1.0,2.5
2162,3.4,5.6
2163,2.7,4.8
2164,4.3,7.7
2165,4.6,7.7
2166,1.0,2.8
2167,3.9,9.1
2168,2.0,5.2
2169,2.3,5.7
2170,3.8,8.3
2171,1.2,2.1
2172,4.0,9.8
2173,4.1,8.7
2174,2.8,5.0
2175,3.5,6.8
2176,2.6,4.6
2177,2.8,7.6
2178,2.5,5.8
2179,4.3,11.0
2180,4.3,8.0
2181,4.5,9.7
2182,2.8,5.1
2183,3.3,8.9
2184,2.1,5.5
2185,6.3,13.8
2186,2.2,6.3
2187,4.4,9.1
2188,3.2,4.7
2189,1.7,2.5
2190,6.6,11.3
2191,2.2,5.2
2192,5.3,8.5
2193,2.5,7.8
2194,2.9,4.6
2195,5.0,7.6
2196,1.0,1.8
2197,3.0,5.5
2198,1.0,2.8
2199,2.3,4.3
2200,1.8,3.8
2201,3.7,8.9
2202,2.9,4.4
2203,1.5,2.4
2204,3.2,4.9
2205,1.4,3.0
2206,3.0,5.5
2207,3.8,9.6
2208,2.7,9.0
2209,0.9,2.1
2210,2.0,3.6
2211,5.3,10.4
2212,2.1,5.5
2213,5.4,13.8
2214,1.8,2.8
2215,4.1,7.5
2216,2.4,8.0
2217,2.8,7.0
2218,2.9,9.5
2219,1.2,2.4
2220,3.3,9.9
2221,0.9,2.1
2222,4.3,9.2
2223,5.4,10.7
2224,3.9,6.9
2225,0.8,1.8
2226,2.6,6.5
2227,1.6,2.7
2228,2.9,5.1
2229,3.4,5.4
2230,1.8,5.1
2231,2.0,5.4
2232,3.3,8.5
2233,4.1,7.4
2234,5.6,10.3
2235,6.6,13.9
2236,2.3,4.2
2237,5.1,10.3
2238,2.7,5.6
2239,3.5,5.8
2240,6.1,11.0
2241,0.7,2.1
2242,2.4,4.5
2243,2.4,6.5
2244,4.4,9.6
2245,4.9,8.8
2246,1.2,2.1
2247,2.3,5.6
2248,3.0,9.5
2249,1.9,3.4
2250,3.5,8.6
2251,4.6,10.1
2252,4.8,9.7
2253,0.8,1.5
2254,1.5,4.2
2255,4.9,9.1
2256,1.1,2.6
2257,3.2,5.1
2258,4.8,8.7
2259,5.3,9.2
2260,5.0,9.2
2261,0.4,1.1
2262,1.8,5.3
2263,3.2,5.4
2264,3.2,4.6
2265,2.6,8.9
2266,3.0,6.1
2267,4.6,7.2
2268,3.4,6.7
2269,2.5,4.3
2270,5.9,11.4
2271,2.8,4.9
2272,1.0,2.7
2273,0.5,1.5
2274,1.9,3.8
2275,1.0,2.4
2276,2.1,4.2
2277,2.0,3.1
2278,5.9,10.3
2279,4.9,10.6
2280,2.3,5.8
2281,3.9,6.9
2282,4.3,7.0
2283,2.7,5.2
2284,2.6,4.7
2285,2.5,5.9
2286,1.0,2.6
2287,4.0,7.2
2288,5.5,12.1
2289,2.1,4.5
2290,1.9,3.5
2291,4.4,8.3
2292,2.3,4.8
2293,3.7,8.4
2294,2.1,4.9
2295,2.3,4.2
2296,0.6,1.0
2297,3.3,6.4
2298,5.0,9.8
2299,5.9,13.3
2300,5.3,9.5
2301,0.6,1.1
2302,0.6,1.2
2303,2.2,3.8
2304,3.2,5.8
2305,4.0,9.6
2306,5.7,11.4
2307,1.8,5.1
2308,2.4,4.7
2309,2.0,3.9
2310,3.9,9.1
2311,4.0,6.6
2312,3.1,8.1
2313,2.4,4.3
2314,3.2,8.2
2315,5.2,9.3
2316,1.5,4.3
2317,2.2,4.5
2318,3.5,9.3
2319,3.5,6.8
2320,5.0,7.9
2321,3.4,7.3
2322,2.6,7.1
2323,2.5,5.8
2324,2.3,6.9
2325,5.4,12.4
2326,6.1,11.6
2327,2.8,5.0
2328,0.9,3.1
2329,3.4,5.8
2330,4.5,9.8
2331,2.3,5.9
2332,1.7,4.4
2333,4.0,9.7
2334,3.8,7.8
2335,0.6,1.7
2336,1.2,2.1
2337,3.3,10.3
2338,2.5,6.3
2339,5.6,9.4
2340,2.1,4.2
2341,4.2,8.8
2342,4.8,9.0
2343,1.0,2.1
2344,3.3,9.0
2345,5.1,8.2
2346,3.2,5.5
2347,1.5,2.8
2348,3.9,7.2
2349,4.7,7.7
2350,1.0,1.9
2351,5.1,8.0
2352,2.8,7.6
2353,1.2,3.1
2354,2.5,5.6
2355,2.2,6.8
2356,0.5,1.5
2357,5.6,9.0
2358,1.5,2.7
2359,2.2,3.8
2360,4.3,8.1
2361,2.4,8.3
2362,2.1,4.2
2363,2.1,4.2
2364,6.6,11.4
2365,3.2,4.6
2366,1.7,2.7
2367,4.2,7.6
2368,4.5,9.3
2369,3.6,6.4
2370,2.0,3.3
2371,4.6,7.0
2372,3.8,6.6
2373,1.7,3.9
2374,6.8,11.6
2375,4.3,10.2
2376,3.8,9.2
2377,2.2,4.2
2378,5.3,8.4
2379,4.3,8.3
2380,5.3,14.0
2381,2.8,5.7
2382,4.8,10.4
2383,2.7,6.8
2384,0.6,1.6
2385,3.7,6.9
2386,1.6,3.4
2387,0.5,1.5
2388,4.9,8.1
2389,4.3,8.4
2390,1.6,3.8
2391,5.3,9.3
2392,3.0,5.2
2393,3.9,8.5
2394,1.2,2.1
2395,2.9,5.4
2396,4.8,13.1
2397,1.3,3.4
2398,4.3,7.4
2399,5.0,8.4
2400,5.5,9.6
2401,2.2,4.9
2402,2.2,4.5
2403,5.3,11.1
2404,3.6,9.5
2405,1.7,2.9
2406,2.1,4.6
2407,2.7,4.8
2408,0.9,1.8
2409,3.8,8.3
2410,4.3,11.7
2411,6.6,10.7
2412,4.0,7.4
2413,2.2,3.8
2414,4.8,9.3
2415,3.3,9.1
2416,6.3,14.0
2417,2.1,5.7
2418,0.7,1.4
2419,3.9,7.6
2420,2.1,4.1
2421,5.9,10.4
2422,0.6,1.1
2423,3.2,8.6
2424,2.0,3.1
2425,5.9,13.6
2426,2.5,4.2
2427,2.0,3.1
2428,3.7,7.5
2429,0.5,1.4
2430,2.8,5.1
2431,2.3,5.6
2432,1.8,2.8
2433,6.1,11.2
2434,2.5,3.9
2435,1.0,2.3
2436,2.5,6.3
2437,4.8,13.9
2438,2.3,4.0
2439,3.0,6.6
2440,2.5,4.8
2441,3.7,6.0
2442,0.9,2.1
2443,2.5,4.8
2444,2.0,3.2
2445,2.0,5.5
2446,3.2,5.8
2447,1.7,3.3
2448,2.5,4.1
2449,2.0,4.7
2450,2.1,4.1
2451,2.8,5.0
2452,3.0,8.1
2453,3.6,7.8
2454,2.3,4.2
2455,1.0,2.0
2456,3.4,5.6
2457,0.7,2.0
2458,2.5,6.6
2459,5.0,8.3
2460,5.2,8.4
2461,2.6,6.8
2462,2.6,6.9
2463,3.2,4.7
2464,2.1,5.7
2465,5.0,7.7
2466,1.8,3.5
2467,2.6,10.3
2468,0.7,1.8
2469,2.6,6.4
2470,3.3,8.7
2471,5.6,10.3
2472,3.3,10.4
2473,3.3,6.6
2474,1.3,2.3
2475,1.9,4.5
2476,0.9,1.7
2477,3.2,10.6
2478,1.6,3.0
2479,2.3,4.7
2480,5.6,8.7
2481,3.5,9.1
2482,2.4,5.9
2483,1.8,5.4
2484,2.1,4.0
2485,2.9,5.7
2486,3.9,9.4
2487,0.6,1.3
2488,3.1,5.2
2489,2.1,4.1
2490,1.6,2.5
2491,2.3,5.7
2492,1.8,2.9
2493,2.9,5.0
2494,3.4,5.6
2495,2.3,4.7
2496,5.1,8.9
2497,6.4,12.1
2498,4.0,10.3
2499,2.5,4.4
2500,4.1,10.3
2501,2.5,4.5
2502,7.1,12.6
2503,3.7,6.1
2504,3.8,12.5
2505,2.4,4.5
2506,2.9,7.9
2507,2.3,8.5
2508,3.4,6.6
2509,5.4,10.0
2510,3.8,7.0
2511,2.7,4.6
2512,4.3,9.1
2513,4.3,11.3
2514,4.3,8.5
2515,2.8,7.6
2516,2.5,6.8
2517,4.3,8.9
2518,1.5,3.4
2519,3.8,8.4
2520,4.0,9.9
2521,1.2,2.2
2522,2.3,5.7
2523,3.4,6.4
2524,4.4,7.6
2525,3.1,5.2
2526,5.8,10.6
2527,3.2,4.8
2528,1.4,4.6
2529,5.0,9.9
2530,2.3,6.8
2531,5.7,10.6
2532,6.0,11.0
2533,4.0,17.2
2534,2.9,9.9
2535,1.2,2.5
2536,3.1,7.1
2537,0.9,1.9
2538,2.5,4.2
2539,2.7,5.4
2540,2.5,7.8
2541,5.3,12.8
2542,2.6,10.1
2543,1.0,2.3
2544,2.7,4.8
2545,1.4,3.2
2546,3.5,7.2
2547,1.2,2.0
2548,2.1,5.7
2549,0.6,1.2
2550,1.2,2.1
2551,0.6,1.2
2552,3.8,8.3
2553,4.8,9.3
2554,2.4,4.9
2555,2.5,5.5
2556,2.5,7.1
2557,2.4,7.1
2558,3.7,6.9
2559,1.5,3.3
2560,6.6,11.2
2561,1.5,3.2
2562,4.8,9.6
2563,1.7,2.6
2564,3.0,5.6
2565,1.2,2.1
2566,2.8,6.6
2567,3.7,8.3
2568,3.0,6.2
2569,0.6,1.2
2570,3.9,8.4
2571,6.2,11.3
2572,4.5,9.1
2573,0.5,1.0
2574,2.6,6.9
2575,2.8,5.4
2576,5.0,9.5
2577,1.9,3.5
2578,3.4,7.0
2579,3.5,5.5
2580,2.2,4.7
2581,2.4,6.8
2582,2.4,4.5
2583,4.0,9.1
2584,0.7,2.1
2585,4.1,7.7
2586,3.8,9.7
2587,5.3,8.1
2588,2.9,4.6
2589,2.9,4.4
2590,1.3,2.4
2591,1.7,3.3
2592,4.2,8.9
2593,4.3,7.1
2594,0.9,1.7
2595,2.5,6.4
2596,5.0,8.0
2597,2.7,4.5
2598,2.7,4.3
2599,3.5,7.9
2600,0.8,1.8
2601,3.5,7.7
2602,4.3,8.7
2603,5.9,13.6
2604,2.3,5.9
2605,2.3,5.5
2606,2.0,5.9
2607,3.5,15.2
2608,2.1,4.1
2609,2.9,5.9
2610,1.6,3.2
2611,2.0,3.3
2612,1.3,2.8
2613,3.9,9.7
2614,2.7,6.4
2615,6.1,10.8
2616,3.5,6.1
2617,3.2,4.8
2618,1.0,2.2
2619,5.6,8.8
2620,3.3,6.7
2621,2.0,3.9
2622,2.4,5.6
2623,3.4,7.8
2624,6.3,13.9
2625,1.0,2.5
2626,4.6,7.8
2627,6.2,10.5
