from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_mile_per_lane,speed_in_mph,queue_length_percentage,cumulative_arrival_count,cumulative_departure_count,time_dependent_left_arrival_count,time_dependent_left_departure_count,number_of_through_and_right_queued_vehicles,number_of_left_queued_vehicles,cumulative_SOV_revenue,cumulative_HOV_revenue,total_energy,total_CO2,total_NOX,total_CO,total_HC,energy_miles_per_gallon,CO2_per_mile,NOX_per_mile,CO_per_mile,HC_per_mile
5,3,5->3,1,32,  0.21,  0.03, 21.00, 24.00,420.00,1260.00,  0.00,29.30,0,579,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,33,  0.21,  0.03, 19.00, 16.00,380.00,1140.00,  0.00,29.84,0,600,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,34,  0.21,  0.04, 21.00, 24.00,420.00,1260.00,  0.00,28.84,0,619,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,35,  0.21,  0.03, 20.00, 17.00,400.00,1200.00,  0.00,29.20,0,640,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,36,  0.22,  0.04, 19.00, 22.00,380.00,1140.00,  0.00,28.48,0,660,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,37,  0.22,  0.04, 20.00, 17.00,400.00,1200.00,  0.00,28.01,0,679,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,38,  0.21,  0.03, 21.00, 24.00,420.00,1260.00,  0.00,29.39,0,699,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,39,  0.21,  0.04, 19.00, 16.00,380.00,1140.00,  0.00,28.99,0,720,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,40,  0.22,  0.04, 21.00, 24.00,420.00,1260.00,  0.00,28.33,0,739,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,41,  0.22,  0.04, 20.00, 17.00,400.00,1200.00,  0.00,28.39,0,760,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,42,  0.22,  0.04, 20.00, 23.00,400.00,1200.00,  0.00,28.30,0,780,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,43,  0.21,  0.04, 20.00, 17.00,400.00,1200.00,  0.00,28.77,0,800,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,44,  0.21,  0.03, 20.00, 23.00,400.00,1200.00,  0.00,29.43,0,820,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,45,  0.20,  0.02, 19.00, 17.00,380.00,1140.00,  0.00,30.69,0,840,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,46,  0.21,  0.04, 21.00, 23.00,420.00,1260.00,  0.00,28.94,0,859,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,47,  0.20,  0.03, 20.00, 17.00,400.00,1200.00,  0.00,30.17,0,880,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,48,  0.21,  0.03, 21.00, 24.00,420.00,1260.00,  0.00,29.49,0,900,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,49,  0.20,  0.03, 19.00, 16.00,380.00,1140.00,  0.00,30.43,0,921,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,50,  0.21,  0.03, 20.00, 23.00,400.00,1200.00,  0.00,29.69,0,940,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,51,  0.21,  0.03, 20.00, 17.00,400.00,1200.00,  0.00,29.77,0,960,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,52,  0.21,  0.04, 20.00, 23.00,400.00,1200.00,  0.00,28.99,0,980,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,53,  0.21,  0.04, 20.00, 17.00,400.00,1200.00,  0.00,28.53,0,1000,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,54,  0.21,  0.04, 21.00, 24.00,420.00,1260.00,  0.00,28.92,0,1020,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,55,  0.21,  0.03, 19.00, 16.00,380.00,1140.00,  0.00,29.55,0,1041,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,56,  0.21,  0.04, 20.00, 23.00,400.00,1200.00,  0.00,28.71,0,1060,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,57,  0.21,  0.04, 20.00, 17.00,400.00,1200.00,  0.00,28.92,0,1080,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,58,  0.21,  0.04, 20.00, 23.00,400.00,1200.00,  0.00,29.03,0,1100,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,59,  0.22,  0.05, 20.00, 17.00,400.00,1200.00,  0.00,27.76,0,1120,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,60,  0.20,  0.02,  6.00, 12.00,120.00,360.00,  0.00,31.25,0,1140,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,61,  0.18,  0.00,  3.00,  0.00, 60.00,180.00,  0.00,35.00,0,1146,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,62,  0.19,  0.02,  4.00,  7.00, 80.00,240.00,  0.00,31.72,0,1149,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,63,  0.18,  0.00,  3.00,  0.00, 60.00,180.00,  0.00,35.00,0,1153,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,64,  0.20,  0.02,  3.00,  6.00, 60.00,180.00,  0.00,31.18,0,1156,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,65,  0.18,  0.00,  3.00,  0.00, 60.00,180.00,  0.00,35.00,0,1159,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,66,  0.20,  0.03,  4.00,  7.00, 80.00,240.00,  0.00,30.41,0,1162,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,67,  0.18,  0.00,  3.00,  0.00, 60.00,180.00,  0.00,35.00,0,1166,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,68,  0.21,  0.03,  4.00,  7.00, 80.00,240.00,  0.00,29.75,0,1169,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,69,  0.18,  0.00,  3.00,  0.00, 60.00,180.00,  0.00,35.00,0,1173,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,70,  0.21,  0.03,  3.00,  6.00, 60.00,180.00,  0.00,29.48,0,1176,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,71,  0.18,  0.00,  3.00,  0.00, 60.00,180.00,  0.00,35.00,0,1179,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,72,  0.21,  0.04,  4.00,  7.00, 80.00,240.00,  0.00,28.60,0,1182,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,73,  0.18,  0.00,  3.00,  0.00, 60.00,180.00,  0.00,35.00,0,1186,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,74,  0.22,  0.04,  4.00,  7.00, 80.00,240.00,  0.00,28.01,0,1189,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,75,  0.18,  0.00,  3.00,  0.00, 60.00,180.00,  0.00,35.00,0,1193,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,76,  0.22,  0.04,  3.00,  6.00, 60.00,180.00,  0.00,28.13,0,1196,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,77,  0.18,  0.00,  1.00,  0.00, 20.00, 60.00,  0.00,35.00,0,1199,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,78,  0.20,  0.02,  0.00,  1.00,  0.00,  0.00,  0.00,30.64,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,79,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,80,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,81,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,82,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,83,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,84,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,85,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,86,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,87,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,3,5->3,1,88,  0.18,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,0,  0.17,  0.00, 20.00, 16.00,400.00,1200.00,  0.00,35.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,1,  0.17,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,20,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,2,  0.17,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,39,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,3,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,60,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,4,  0.17,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,80,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,5,  0.17,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,99,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,6,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,120,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,7,  0.17,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,140,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,8,  0.17,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,159,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,9,  0.17,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,180,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,10,  0.17,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,11,  0.17,  0.00, 21.00, 19.00,420.00,1260.00,  0.00,35.00,0,219,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,12,  0.17,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,240,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,13,  0.17,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,260,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,14,  0.17,  0.00, 21.00, 19.00,420.00,1260.00,  0.00,35.00,0,279,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,15,  0.17,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,300,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,16,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,320,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,17,  0.17,  0.00, 20.00, 19.00,400.00,1200.00,  0.00,35.00,0,340,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,18,  0.17,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,360,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,19,  0.17,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,380,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,20,  0.17,  0.00, 19.00, 19.00,380.00,1140.00,  0.00,35.00,0,401,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,21,  0.17,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,420,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,22,  0.17,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,440,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,23,  0.17,  0.00, 19.00, 19.00,380.00,1140.00,  0.00,35.00,0,461,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,24,  0.17,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,480,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,25,  0.17,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,500,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,26,  0.17,  0.00, 19.00, 19.00,380.00,1140.00,  0.00,35.00,0,521,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,27,  0.17,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,540,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,28,  0.17,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,560,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,29,  0.17,  0.00, 19.00, 21.00,380.00,1140.00,  0.00,35.00,0,581,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,30,  0.17,  0.00, 20.00, 19.00,400.00,1200.00,  0.00,35.00,0,600,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,31,  0.17,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,620,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,32,  0.17,  0.00, 19.00, 21.00,380.00,1140.00,  0.00,35.00,0,641,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,33,  0.17,  0.00, 20.00, 19.00,400.00,1200.00,  0.00,35.00,0,660,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,34,  0.17,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,680,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,35,  0.17,  0.00, 19.00, 21.00,380.00,1140.00,  0.00,35.00,0,701,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,36,  0.17,  0.00, 21.00, 19.00,420.00,1260.00,  0.00,35.00,0,720,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,37,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,741,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,38,  0.17,  0.00, 19.00, 21.00,380.00,1140.00,  0.00,35.00,0,761,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,39,  0.17,  0.00, 21.00, 19.00,420.00,1260.00,  0.00,35.00,0,780,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,40,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,801,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,41,  0.17,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,821,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,42,  0.17,  0.00, 20.00, 19.00,400.00,1200.00,  0.00,35.00,0,841,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,43,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,861,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,44,  0.17,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,881,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,45,  0.17,  0.00, 20.00, 19.00,400.00,1200.00,  0.00,35.00,0,901,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,46,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,921,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,47,  0.17,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,941,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,48,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,961,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
