agent_id,from_zone_id,to_zone_id,departure_time,arrival_time,buffer_waiting_time,complete_flag,trip_time,demand_type,pricing_type,vehicle_type,information_type,value_of_time,toll_cost_in_dollar,emissions,distance_in_mile,TotalEnergy_(KJ),CO2_(g),NOX_(g),CO_(g),HC_(g),age,number_of_nodes,VMS_response_info,Evacuation_response_info,path_node_sequence,path_time_sequence,link_travel_time_sequence,path_sequence
2766,3,4,34.59,35.90,0.01,1,1.31,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,34.6;35.6;35.9;,1.00;0.30;,"<3;34.60;0;0><5; 35.60;1.00;0.00><4; 35.90;0.30;0.00>"
2767,2,1,34.59,35.00,0.01,1,0.41,1,1,2,1,15.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,34.6;34.7;35.0;,0.15;0.25;,"<2;34.60;0;0><5; 34.75;0.15;0.00><1; 35.00;0.25;0.00>"
2768,3,2,34.63,35.80,0.07,1,1.17,1,1,1,1,1.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,34.7;35.6;35.8;,0.90;0.20;,"<3;34.70;0;0><5; 35.60;0.90;0.00><2; 35.80;0.20;0.00>"
2769,1,3,34.63,52.30,0.07,1,17.67,1,1,1,1,10.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,34.7;52.1;52.3;,17.40;0.20;,"<1;34.70;0;0><5; 52.10;17.40;0.00><3; 52.30;0.20;0.00>"
2770,2,4,34.63,35.00,0.07,1,0.37,1,1,1,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,34.7;34.8;35.0;,0.09;0.21;,"<2;34.70;0;0><5; 34.79;0.09;0.00><4; 35.00;0.21;0.00>"
2771,4,1,34.63,35.00,0.07,1,0.37,1,1,1,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,34.7;34.8;35.0;,0.09;0.21;,"<4;34.70;0;0><5; 34.79;0.09;0.00><1; 35.00;0.21;0.00>"
2772,2,1,34.65,35.00,0.05,1,0.35,1,1,1,1,20.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,34.7;34.8;35.0;,0.11;0.19;,"<2;34.70;0;0><5; 34.81;0.11;0.00><1; 35.00;0.19;0.00>"
2773,4,3,34.65,35.00,0.05,1,0.35,1,1,2,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,34.7;34.8;35.0;,0.11;0.19;,"<4;34.70;0;0><5; 34.81;0.11;0.00><3; 35.00;0.19;0.00>"
2774,1,2,34.65,52.30,0.05,1,17.65,1,1,1,1,20.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,34.7;52.0;52.3;,17.30;0.30;,"<1;34.70;0;0><5; 52.00;17.30;0.00><2; 52.30;0.30;0.00>"
2775,3,4,34.65,35.90,0.05,1,1.25,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,34.7;35.6;35.9;,0.90;0.30;,"<3;34.70;0;0><5; 35.60;0.90;0.00><4; 35.90;0.30;0.00>"
2776,2,1,34.71,35.10,-0.01,1,0.39,1,1,1,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,34.7;34.9;35.1;,0.17;0.23;,"<2;34.70;0;0><5; 34.87;0.17;0.00><1; 35.10;0.23;0.00>"
2777,1,2,34.71,52.30,-0.01,1,17.59,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,34.7;52.0;52.3;,17.30;0.30;,"<1;34.70;0;0><5; 52.00;17.30;0.00><2; 52.30;0.30;0.00>"
2778,4,3,34.71,35.10,-0.01,1,0.39,1,1,2,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,34.7;34.9;35.1;,0.17;0.23;,"<4;34.70;0;0><5; 34.87;0.17;0.00><3; 35.10;0.23;0.00>"
2779,3,4,34.71,35.90,-0.01,1,1.19,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,34.7;35.6;35.9;,0.90;0.30;,"<3;34.70;0;0><5; 35.60;0.90;0.00><4; 35.90;0.30;0.00>"
2780,3,4,34.77,36.00,0.03,1,1.23,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,34.8;35.6;36.0;,0.80;0.40;,"<3;34.80;0;0><5; 35.60;0.80;0.00><4; 36.00;0.40;0.00>"
2781,2,1,34.77,35.10,0.03,1,0.33,1,1,2,1,20.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,34.8;34.9;35.1;,0.13;0.17;,"<2;34.80;0;0><5; 34.93;0.13;0.00><1; 35.10;0.17;0.00>"
2782,1,2,34.77,52.40,0.03,1,17.63,1,1,2,1,60.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,34.8;52.1;52.4;,17.30;0.30;,"<1;34.80;0;0><5; 52.10;17.30;0.00><2; 52.40;0.30;0.00>"
2783,4,3,34.77,35.10,0.03,1,0.33,1,1,2,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,34.8;34.9;35.1;,0.13;0.17;,"<4;34.80;0;0><5; 34.93;0.13;0.00><3; 35.10;0.17;0.00>"
2784,3,4,34.83,36.00,0.07,1,1.17,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,34.9;35.6;36.0;,0.70;0.40;,"<3;34.90;0;0><5; 35.60;0.70;0.00><4; 36.00;0.40;0.00>"
2785,2,1,34.83,35.20,0.07,1,0.37,1,1,1,1,20.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,34.9;35.0;35.2;,0.09;0.21;,"<2;34.90;0;0><5; 34.99;0.09;0.00><1; 35.20;0.21;0.00>"
2786,4,3,34.83,35.20,0.07,1,0.37,1,1,2,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,34.9;35.0;35.2;,0.09;0.21;,"<4;34.90;0;0><5; 34.99;0.09;0.00><3; 35.20;0.21;0.00>"
2787,1,2,34.83,52.40,0.07,1,17.57,1,1,2,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,34.9;52.1;52.4;,17.20;0.30;,"<1;34.90;0;0><5; 52.10;17.20;0.00><2; 52.40;0.30;0.00>"
2788,3,4,34.89,36.00,0.01,1,1.11,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,34.9;35.6;36.0;,0.70;0.40;,"<3;34.90;0;0><5; 35.60;0.70;0.00><4; 36.00;0.40;0.00>"
2789,1,2,34.89,52.40,0.01,1,17.51,1,1,1,1,5.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,34.9;52.0;52.4;,17.13;0.37;,"<1;34.90;0;0><5; 52.03;17.13;0.00><2; 52.40;0.37;0.00>"
2790,4,3,34.89,35.30,0.01,1,0.41,1,1,2,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,34.9;35.1;35.3;,0.15;0.25;,"<4;34.90;0;0><5; 35.05;0.15;0.00><3; 35.30;0.25;0.00>"
2791,2,1,34.89,35.20,0.01,1,0.31,1,1,1,1,5.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,34.9;35.0;35.2;,0.15;0.15;,"<2;34.90;0;0><5; 35.05;0.15;0.00><1; 35.20;0.15;0.00>"
2792,4,1,34.93,35.30,0.07,1,0.37,1,1,2,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,35.0;35.1;35.3;,0.09;0.21;,"<4;35.00;0;0><5; 35.09;0.09;0.00><1; 35.30;0.21;0.00>"
2793,3,2,34.93,35.80,0.07,1,0.87,1,1,1,1,30.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,35.0;35.6;35.8;,0.60;0.20;,"<3;35.00;0;0><5; 35.60;0.60;0.00><2; 35.80;0.20;0.00>"
2794,2,4,34.93,35.30,0.07,1,0.37,1,1,1,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,35.0;35.1;35.3;,0.09;0.21;,"<2;35.00;0;0><5; 35.09;0.09;0.00><4; 35.30;0.21;0.00>"
2795,1,3,34.93,52.30,0.07,1,17.37,1,1,2,1,20.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,35.0;52.1;52.3;,17.07;0.23;,"<1;35.00;0;0><5; 52.07;17.07;0.00><3; 52.30;0.23;0.00>"
2796,3,4,34.95,36.00,0.05,1,1.05,1,1,1,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.0;35.7;36.0;,0.70;0.30;,"<3;35.00;0;0><5; 35.70;0.70;0.00><4; 36.00;0.30;0.00>"
2797,1,2,34.95,52.40,0.05,1,17.45,1,1,1,1,20.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.0;52.1;52.4;,17.09;0.31;,"<1;35.00;0;0><5; 52.09;17.09;0.00><2; 52.40;0.31;0.00>"
2798,4,3,34.95,35.30,0.05,1,0.35,1,1,1,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.0;35.1;35.3;,0.11;0.19;,"<4;35.00;0;0><5; 35.11;0.11;0.00><3; 35.30;0.19;0.00>"
2799,2,1,34.95,35.30,0.05,1,0.35,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.0;35.1;35.3;,0.11;0.19;,"<2;35.00;0;0><5; 35.11;0.11;0.00><1; 35.30;0.19;0.00>"
2800,3,4,35.00,36.10,-0.00,1,1.10,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.0;35.7;36.1;,0.70;0.40;,"<3;35.00;0;0><5; 35.70;0.70;0.00><4; 36.10;0.40;0.00>"
2801,1,2,35.00,52.50,-0.00,1,17.50,1,1,1,1,1.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.0;52.1;52.5;,17.15;0.35;,"<1;35.00;0;0><5; 52.15;17.15;0.00><2; 52.50;0.35;0.00>"
2802,4,3,35.00,35.40,-0.00,1,0.40,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.0;35.2;35.4;,0.17;0.23;,"<4;35.00;0;0><5; 35.17;0.17;0.00><3; 35.40;0.23;0.00>"
2803,2,1,35.00,35.40,-0.00,1,0.40,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.0;35.2;35.4;,0.17;0.23;,"<2;35.00;0;0><5; 35.17;0.17;0.00><1; 35.40;0.23;0.00>"
2804,4,3,35.06,35.40,0.04,1,0.34,1,1,1,1,40.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.1;35.2;35.4;,0.13;0.17;,"<4;35.10;0;0><5; 35.23;0.13;0.00><3; 35.40;0.17;0.00>"
2805,1,2,35.06,52.50,0.04,1,17.44,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.1;52.2;52.5;,17.11;0.29;,"<1;35.10;0;0><5; 52.21;17.11;0.00><2; 52.50;0.29;0.00>"
2806,3,4,35.06,36.10,0.04,1,1.04,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.1;35.7;36.1;,0.60;0.40;,"<3;35.10;0;0><5; 35.70;0.60;0.00><4; 36.10;0.40;0.00>"
2807,2,1,35.06,35.40,0.04,1,0.34,1,1,2,1,20.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.1;35.2;35.4;,0.13;0.17;,"<2;35.10;0;0><5; 35.23;0.13;0.00><1; 35.40;0.17;0.00>"
2808,1,2,35.12,52.50,0.08,1,17.38,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.2;52.3;52.5;,17.07;0.23;,"<1;35.20;0;0><5; 52.27;17.07;0.00><2; 52.50;0.23;0.00>"
2809,3,4,35.12,36.10,0.08,1,0.98,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.2;35.7;36.1;,0.50;0.40;,"<3;35.20;0;0><5; 35.70;0.50;0.00><4; 36.10;0.40;0.00>"
2810,2,1,35.12,35.50,0.08,1,0.38,1,1,1,1,40.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.2;35.3;35.5;,0.09;0.21;,"<2;35.20;0;0><5; 35.29;0.09;0.00><1; 35.50;0.21;0.00>"
2811,4,3,35.12,35.50,0.08,1,0.38,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.2;35.3;35.5;,0.09;0.21;,"<4;35.20;0;0><5; 35.29;0.09;0.00><3; 35.50;0.21;0.00>"
2812,2,1,35.18,35.60,0.02,1,0.42,1,1,1,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.2;35.3;35.6;,0.15;0.25;,"<2;35.20;0;0><5; 35.35;0.15;0.00><1; 35.60;0.25;0.00>"
2813,3,4,35.18,36.10,0.02,1,0.92,1,1,1,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.2;35.7;36.1;,0.50;0.40;,"<3;35.20;0;0><5; 35.70;0.50;0.00><4; 36.10;0.40;0.00>"
2814,1,2,35.18,52.50,0.02,1,17.32,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.2;52.3;52.5;,17.13;0.17;,"<1;35.20;0;0><5; 52.33;17.13;0.00><2; 52.50;0.17;0.00>"
2815,4,3,35.18,35.60,0.02,1,0.42,1,1,2,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.2;35.4;35.6;,0.15;0.25;,"<4;35.20;0;0><5; 35.35;0.15;0.00><3; 35.60;0.25;0.00>"
2816,3,2,35.22,35.90,0.08,1,0.68,1,1,2,1,30.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,35.3;35.7;35.9;,0.40;0.20;,"<3;35.30;0;0><5; 35.70;0.40;0.00><2; 35.90;0.20;0.00>"
2817,1,3,35.22,52.60,0.08,1,17.38,1,1,1,1,30.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,35.3;52.4;52.6;,17.07;0.23;,"<1;35.30;0;0><5; 52.37;17.07;0.00><3; 52.60;0.23;0.00>"
2818,4,1,35.22,35.60,0.08,1,0.38,1,1,2,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,35.3;35.4;35.6;,0.09;0.21;,"<4;35.30;0;0><5; 35.39;0.09;0.00><1; 35.60;0.21;0.00>"
2819,2,4,35.22,35.60,0.08,1,0.38,1,1,1,1,10.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,35.3;35.4;35.6;,0.09;0.21;,"<2;35.30;0;0><5; 35.39;0.09;0.00><4; 35.60;0.21;0.00>"
2820,2,1,35.24,35.60,0.06,1,0.36,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.3;35.4;35.6;,0.11;0.19;,"<2;35.30;0;0><5; 35.41;0.11;0.00><1; 35.60;0.19;0.00>"
2821,1,2,35.24,52.60,0.06,1,17.36,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.3;52.4;52.6;,17.09;0.21;,"<1;35.30;0;0><5; 52.39;17.09;0.00><2; 52.60;0.21;0.00>"
2822,3,4,35.24,36.10,0.06,1,0.86,1,1,2,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.3;35.7;36.1;,0.40;0.40;,"<3;35.30;0;0><5; 35.70;0.40;0.00><4; 36.10;0.40;0.00>"
2823,4,3,35.24,35.60,0.06,1,0.36,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.3;35.4;35.6;,0.11;0.19;,"<4;35.30;0;0><5; 35.41;0.11;0.00><3; 35.60;0.19;0.00>"
2824,2,1,35.30,35.70,-0.00,1,0.40,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.3;35.5;35.7;,0.17;0.23;,"<2;35.30;0;0><5; 35.47;0.17;0.00><1; 35.70;0.23;0.00>"
2825,1,2,35.30,52.60,-0.00,1,17.30,1,1,1,1,15.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.3;52.4;52.6;,17.15;0.15;,"<1;35.30;0;0><5; 52.45;17.15;0.00><2; 52.60;0.15;0.00>"
2826,3,4,35.30,36.20,-0.00,1,0.90,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.3;35.7;36.2;,0.40;0.50;,"<3;35.30;0;0><5; 35.70;0.40;0.00><4; 36.20;0.50;0.00>"
2827,4,3,35.30,35.70,-0.00,1,0.40,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.3;35.5;35.7;,0.17;0.23;,"<4;35.30;0;0><5; 35.47;0.17;0.00><3; 35.70;0.23;0.00>"
2828,1,2,35.36,52.70,0.04,1,17.34,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.4;52.5;52.7;,17.11;0.19;,"<1;35.40;0;0><5; 52.51;17.11;0.00><2; 52.70;0.19;0.00>"
2829,2,1,35.36,35.70,0.04,1,0.34,1,1,2,1,1.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.4;35.5;35.7;,0.13;0.17;,"<2;35.40;0;0><5; 35.53;0.13;0.00><1; 35.70;0.17;0.00>"
2830,3,4,35.36,36.20,0.04,1,0.84,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.4;35.7;36.2;,0.30;0.50;,"<3;35.40;0;0><5; 35.70;0.30;0.00><4; 36.20;0.50;0.00>"
2831,4,3,35.36,35.70,0.04,1,0.34,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.4;35.5;35.7;,0.13;0.17;,"<4;35.40;0;0><5; 35.53;0.13;0.00><3; 35.70;0.17;0.00>"
2832,1,2,35.42,52.80,0.08,1,17.38,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.5;52.6;52.8;,17.07;0.23;,"<1;35.50;0;0><5; 52.57;17.07;0.00><2; 52.80;0.23;0.00>"
2833,3,4,35.42,36.20,0.08,1,0.78,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.5;35.8;36.2;,0.30;0.40;,"<3;35.50;0;0><5; 35.80;0.30;0.00><4; 36.20;0.40;0.00>"
2834,4,3,35.42,35.80,0.08,1,0.38,1,1,2,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.5;35.6;35.8;,0.09;0.21;,"<4;35.50;0;0><5; 35.59;0.09;0.00><3; 35.80;0.21;0.00>"
2835,2,1,35.42,35.80,0.08,1,0.38,1,1,2,1,20.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.5;35.6;35.8;,0.09;0.21;,"<2;35.50;0;0><5; 35.59;0.09;0.00><1; 35.80;0.21;0.00>"
2836,3,4,35.48,36.30,0.02,1,0.82,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.5;35.8;36.3;,0.30;0.50;,"<3;35.50;0;0><5; 35.80;0.30;0.00><4; 36.30;0.50;0.00>"
2837,1,2,35.48,52.80,0.02,1,17.32,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.5;52.6;52.8;,17.13;0.17;,"<1;35.50;0;0><5; 52.63;17.13;0.00><2; 52.80;0.17;0.00>"
2838,2,1,35.48,35.90,0.02,1,0.42,1,1,1,1,15.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.5;35.6;35.9;,0.15;0.25;,"<2;35.50;0;0><5; 35.65;0.15;0.00><1; 35.90;0.25;0.00>"
2839,4,3,35.48,35.90,0.02,1,0.42,1,1,1,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.5;35.7;35.9;,0.15;0.25;,"<4;35.50;0;0><5; 35.65;0.15;0.00><3; 35.90;0.25;0.00>"
2840,1,3,35.52,52.90,0.08,1,17.38,1,1,2,1,1.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,35.6;52.7;52.9;,17.07;0.23;,"<1;35.60;0;0><5; 52.67;17.07;0.00><3; 52.90;0.23;0.00>"
2841,3,2,35.52,35.90,0.08,1,0.38,1,1,1,1,30.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,35.6;35.7;35.9;,0.10;0.20;,"<3;35.60;0;0><5; 35.70;0.10;0.00><2; 35.90;0.20;0.00>"
2842,2,4,35.52,36.20,0.08,1,0.68,1,1,1,1,10.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,35.6;35.7;36.2;,0.09;0.51;,"<2;35.60;0;0><5; 35.69;0.09;0.00><4; 36.20;0.51;0.00>"
2843,4,1,35.52,35.90,0.08,1,0.38,1,1,2,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,35.6;35.7;35.9;,0.09;0.21;,"<4;35.60;0;0><5; 35.69;0.09;0.00><1; 35.90;0.21;0.00>"
2844,1,2,35.54,52.90,0.06,1,17.36,1,1,1,1,15.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.6;52.7;52.9;,17.09;0.21;,"<1;35.60;0;0><5; 52.69;17.09;0.00><2; 52.90;0.21;0.00>"
2845,2,1,35.54,35.90,0.06,1,0.36,1,1,1,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.6;35.7;35.9;,0.11;0.19;,"<2;35.60;0;0><5; 35.71;0.11;0.00><1; 35.90;0.19;0.00>"
2846,3,4,35.54,36.30,0.06,1,0.76,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.6;35.7;36.3;,0.12;0.58;,"<3;35.60;0;0><5; 35.72;0.12;0.00><4; 36.30;0.58;0.00>"
2847,4,3,35.54,35.90,0.06,1,0.36,1,1,1,1,40.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.6;35.7;35.9;,0.11;0.19;,"<4;35.60;0;0><5; 35.71;0.11;0.00><3; 35.90;0.19;0.00>"
2848,1,2,35.60,52.90,-0.00,1,17.30,1,1,1,1,20.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.6;52.7;52.9;,17.15;0.15;,"<1;35.60;0;0><5; 52.75;17.15;0.00><2; 52.90;0.15;0.00>"
2849,3,4,35.60,36.30,-0.00,1,0.70,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.6;35.8;36.3;,0.18;0.52;,"<3;35.60;0;0><5; 35.78;0.18;0.00><4; 36.30;0.52;0.00>"
2850,2,1,35.60,36.00,-0.00,1,0.40,1,1,1,1,20.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.6;35.8;36.0;,0.17;0.23;,"<2;35.60;0;0><5; 35.77;0.17;0.00><1; 36.00;0.23;0.00>"
2851,4,3,35.60,36.00,-0.00,1,0.40,1,1,1,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.6;35.8;36.0;,0.17;0.23;,"<4;35.60;0;0><5; 35.77;0.17;0.00><3; 36.00;0.23;0.00>"
2852,2,1,35.66,36.00,0.04,1,0.34,1,1,1,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,35.7;35.8;36.0;,0.13;0.17;,"<2;35.70;0;0><5; 35.83;0.13;0.00><1; 36.00;0.17;0.00>"
2853,1,2,35.66,53.00,0.04,1,17.34,1,1,1,1,15.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,35.7;52.8;53.0;,17.11;0.19;,"<1;35.70;0;0><5; 52.81;17.11;0.00><2; 53.00;0.19;0.00>"
2854,3,4,35.66,36.30,0.04,1,0.64,1,1,2,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,35.7;35.8;36.3;,0.14;0.46;,"<3;35.70;0;0><5; 35.84;0.14;0.00><4; 36.30;0.46;0.00>"
2855,4,3,35.66,36.00,0.04,1,0.34,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,35.7;35.8;36.0;,0.13;0.17;,"<4;35.70;0;0><5; 35.83;0.13;0.00><3; 36.00;0.17;0.00>"
